what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1399068698248
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1399068698750
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1399068699368
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1399068699769
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1399068706435
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1399068707083
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1399068707274
executed,command,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.edit.text.c.format",1399068708709
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1399068713339
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1399068715807
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1399068717192
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1399068717798
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1399068718925
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1399068719464
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1399068720048
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1399068720580
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1399068720914
executed,command,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1399068730677
executed,command,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.edit.text.c.format",1399068731736
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1399068733453
